Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C)
6,-112.377,34.9749,1410,2012-03,40.33,8.9
6,-112.377,34.9749,1410,2012-04,15.13,14.2
6,-112.377,34.9749,1410,2012-05,0,18.5
6,-112.377,34.9749,1410,2012-06,0.87,24.2
6,-112.377,34.9749,1410,2012-07,78.36,25.4
6,-112.377,34.9749,1410,2012-08,103.74,25.4
6,-112.377,34.9749,1410,2012-09,13.21,21.4
6,-112.377,34.9749,1410,2012-10,4.87,16.2
6,-112.377,34.9749,1410,2012-11,0,10.7
6,-112.377,34.9749,1410,2012-12,47.83,4.5
6,-112.377,34.9749,1410,2013-01,53.44,2.6
6,-112.377,34.9749,1410,2013-02,15.08,4.5
6,-112.377,34.9749,1410,2013-03,10.59,10.8
6,-112.377,34.9749,1410,2013-04,0.84,13.8
6,-112.377,34.9749,1410,2013-05,2.27,17.9
6,-112.377,34.9749,1410,2013-06,0,24.7
6,-112.377,34.9749,1410,2013-07,65.72,25.5
6,-112.377,34.9749,1410,2013-08,86.4,24.5
6,-112.377,34.9749,1410,2013-09,45.49,20.2
6,-112.377,34.9749,1410,2013-10,7.21,13.5
6,-112.377,34.9749,1410,2013-11,53.02,9.5
6,-112.377,34.9749,1410,2013-12,19.19,4.1
6,-112.377,34.9749,1410,2014-01,0,7.3
6,-112.377,34.9749,1410,2014-02,4.36,8.3
6,-112.377,34.9749,1410,2014-03,13.35,10.7
6,-112.377,34.9749,1410,2014-04,10.54,13.1
6,-112.377,34.9749,1410,2014-05,1.23,17.3
6,-112.377,34.9749,1410,2014-06,0,23.5
6,-112.377,34.9749,1410,2014-07,57.42,26.2
6,-112.377,34.9749,1410,2014-08,161.6,23
6,-112.377,34.9749,1410,2014-09,67,21.8
6,-112.377,34.9749,1410,2014-10,15.76,17.2
6,-112.377,34.9749,1410,2014-11,0,9.9
6,-112.377,34.9749,1410,2014-12,57.48,6
6,-112.377,34.9749,1410,2015-01,66.64,5.9
6,-112.377,34.9749,1410,2015-02,16.05,10
6,-112.377,34.9749,1410,2015-03,49.65,11.7
6,-112.377,34.9749,1410,2015-04,13.33,12.9
6,-112.377,34.9749,1410,2015-05,27.04,15.2
6,-112.377,34.9749,1410,2015-06,7.15,24.1
6,-112.377,34.9749,1410,2015-07,59.27,24.4
6,-112.377,34.9749,1410,2015-08,49.49,25.7
6,-112.377,34.9749,1410,2015-09,35.69,22.4
6,-112.377,34.9749,1410,2015-10,59.74,17
6,-112.377,34.9749,1410,2015-11,14.16,7.5
6,-112.377,34.9749,1410,2015-12,9.31,3.5
6,-112.377,34.9749,1410,2016-01,38.95,4.3
6,-112.377,34.9749,1410,2016-02,15.68,9.2
6,-112.377,34.9749,1410,2016-03,2.97,11.4
6,-112.377,34.9749,1410,2016-04,13.8,13.1
6,-112.377,34.9749,1410,2016-05,30.26,16.1
6,-112.377,34.9749,1410,2016-06,1.75,25.2
6,-112.377,34.9749,1410,2016-07,22,26.2
6,-112.377,34.9749,1410,2016-08,89.7,23.2
6,-112.377,34.9749,1410,2016-09,73.53,20.2
6,-112.377,34.9749,1410,2016-10,14.49,17.5
6,-112.377,34.9749,1410,2016-11,20.31,10.7
6,-112.377,34.9749,1410,2016-12,77.47,5.4
6,-112.377,34.9749,1410,2017-01,61.66,4.1
6,-112.377,34.9749,1410,2017-02,53.49,8.4
6,-112.377,34.9749,1410,2017-03,21.51,12
6,-112.377,34.9749,1410,2017-04,3.88,13.6
6,-112.377,34.9749,1410,2017-05,8.6,16.9
6,-112.377,34.9749,1410,2017-06,0.46,25
6,-112.377,34.9749,1410,2017-07,87.28,26.1
6,-112.377,34.9749,1410,2017-08,73.86,24
6,-112.377,34.9749,1410,2017-09,17.19,20.9
6,-112.377,34.9749,1410,2017-10,0,17.1
6,-112.377,34.9749,1410,2017-11,0,12.8
6,-112.377,34.9749,1410,2017-12,0,7.9
6,-112.377,34.9749,1410,2018-01,23.21,7.7
6,-112.377,34.9749,1410,2018-02,16.77,6.9
6,-112.377,34.9749,1410,2018-03,18.98,9.4
6,-112.377,34.9749,1410,2018-04,0,15.7
6,-112.377,34.9749,1410,2018-05,13.67,18.2
6,-112.377,34.9749,1410,2018-06,8.52,24.1
6,-112.377,34.9749,1410,2018-07,79.13,26.3
6,-112.377,34.9749,1410,2018-08,73.11,24.9
6,-112.377,34.9749,1410,2018-09,5.76,22.7
6,-112.377,34.9749,1410,2018-10,75.95,14.3
6,-112.377,34.9749,1410,2018-11,5.95,8.6
6,-112.377,34.9749,1410,2018-12,2.81,5.5
6,-112.377,34.9749,1410,2019-01,58.63,5.1
6,-112.377,34.9749,1410,2019-02,102.79,3
6,-112.377,34.9749,1410,2019-03,30.41,9.5
6,-112.377,34.9749,1410,2019-04,4.23,14.1
6,-112.377,34.9749,1410,2019-05,28.19,13.9
6,-112.377,34.9749,1410,2019-06,0,22.1
6,-112.377,34.9749,1410,2019-07,11.64,26.3
6,-112.377,34.9749,1410,2019-08,30.28,26.3
6,-112.377,34.9749,1410,2019-09,43.91,22
6,-112.377,34.9749,1410,2019-10,0,14.3
6,-112.377,34.9749,1410,2019-11,38.1,9.9
6,-112.377,34.9749,1410,2019-12,51.64,4.5
6,-112.377,34.9749,1410,2020-01,8.79,5.5
6,-112.377,34.9749,1410,2020-02,38.67,6.8
6,-112.377,34.9749,1410,2020-03,94.77,8.5
6,-112.377,34.9749,1410,2020-04,19.2,13.2
6,-112.377,34.9749,1410,2020-05,1.78,19.5
6,-112.377,34.9749,1410,2020-06,0,22.9
6,-112.377,34.9749,1410,2020-07,25.11,26.4
6,-112.377,34.9749,1410,2020-08,14.25,27.6
6,-112.377,34.9749,1410,2020-09,1.07,22.9
6,-112.377,34.9749,1410,2020-10,0,17.8
6,-112.377,34.9749,1410,2020-11,5.34,11.2
6,-112.377,34.9749,1410,2020-12,3.92,5
,,,,,,
7,-109.452,35.7189,2049,2006-01,2.73,-1.2
7,-109.452,35.7189,2049,2006-02,0,0.3
7,-109.452,35.7189,2049,2006-03,26.65,3.1
7,-109.452,35.7189,2049,2006-04,2.46,9
7,-109.452,35.7189,2049,2006-05,1.75,14.6
7,-109.452,35.7189,2049,2006-06,2.58,20
7,-109.452,35.7189,2049,2006-07,47.74,22
7,-109.452,35.7189,2049,2006-08,60.02,19.3
7,-109.452,35.7189,2049,2006-09,28.24,13.4
7,-109.452,35.7189,2049,2006-10,36.66,8.6
7,-109.452,35.7189,2049,2006-11,4.47,3.7
7,-109.452,35.7189,2049,2006-12,15.07,-2.9
7,-109.452,35.7189,2049,2007-01,17.64,-5.1
7,-109.452,35.7189,2049,2007-02,17.14,0.5
7,-109.452,35.7189,2049,2007-03,20.21,4.6
7,-109.452,35.7189,2049,2007-04,9.03,7.9
7,-109.452,35.7189,2049,2007-05,30.4,13
7,-109.452,35.7189,2049,2007-06,9.12,19
7,-109.452,35.7189,2049,2007-07,45.13,21.8
7,-109.452,35.7189,2049,2007-08,53.95,20.8
7,-109.452,35.7189,2049,2007-09,18.38,16.8
7,-109.452,35.7189,2049,2007-10,4.24,9.6
7,-109.452,35.7189,2049,2007-11,14.03,4.7
7,-109.452,35.7189,2049,2007-12,57.14,-3.1
7,-109.452,35.7189,2049,2008-01,40.27,-4.1
7,-109.452,35.7189,2049,2008-02,26.4,-0.8
7,-109.452,35.7189,2049,2008-03,0,3.6
7,-109.452,35.7189,2049,2008-04,3.79,6.4
7,-109.452,35.7189,2049,2008-05,4.93,10.4
7,-109.452,35.7189,2049,2008-06,8.03,18.1
7,-109.452,35.7189,2049,2008-07,40.57,21.2
7,-109.452,35.7189,2049,2008-08,27.77,20.5
7,-109.452,35.7189,2049,2008-09,28,17
7,-109.452,35.7189,2049,2008-10,13.89,9.1
7,-109.452,35.7189,2049,2008-11,13.94,3.9
7,-109.452,35.7189,2049,2008-12,38.31,-1.7
7,-109.452,35.7189,2049,2009-01,11.98,-0.2
7,-109.452,35.7189,2049,2009-02,12.15,1.1
7,-109.452,35.7189,2049,2009-03,6.5,4.8
7,-109.452,35.7189,2049,2009-04,5.84,6.7
7,-109.452,35.7189,2049,2009-05,31.99,15
7,-109.452,35.7189,2049,2009-06,5.66,16.4
7,-109.452,35.7189,2049,2009-07,14.16,22
7,-109.452,35.7189,2049,2009-08,0.75,19.7
7,-109.452,35.7189,2049,2009-09,11.06,15.6
7,-109.452,35.7189,2049,2009-10,6.78,7.7
7,-109.452,35.7189,2049,2009-11,0.88,4.7
7,-109.452,35.7189,2049,2009-12,24.98,-4.3
7,-109.452,35.7189,2049,2010-01,56.34,-5
7,-109.452,35.7189,2049,2010-02,10.41,-1.6
7,-109.452,35.7189,2049,2010-03,11.11,3.2
7,-109.452,35.7189,2049,2010-04,5.48,8.1
7,-109.452,35.7189,2049,2010-05,2.31,11.1
7,-109.452,35.7189,2049,2010-06,1.82,18.9
7,-109.452,35.7189,2049,2010-07,36.8,22.2
7,-109.452,35.7189,2049,2010-08,57.34,20.6
7,-109.452,35.7189,2049,2010-09,31.23,18.1
7,-109.452,35.7189,2049,2010-10,20.8,11.7
7,-109.452,35.7189,2049,2010-11,6.18,2.9
7,-109.452,35.7189,2049,2010-12,45.96,2.4
7,-109.452,35.7189,2049,2011-01,2.5,-4.8
7,-109.452,35.7189,2049,2011-02,11.78,-3.2
7,-109.452,35.7189,2049,2011-03,4.77,4.4
7,-109.452,35.7189,2049,2011-04,6.09,7.6
7,-109.452,35.7189,2049,2011-05,17.39,9.9
7,-109.452,35.7189,2049,2011-06,0,18.1
7,-109.452,35.7189,2049,2011-07,35.48,21.7
7,-109.452,35.7189,2049,2011-08,24.96,21.9
7,-109.452,35.7189,2049,2011-09,40.79,17.2
7,-109.452,35.7189,2049,2011-10,34.13,10
7,-109.452,35.7189,2049,2011-11,28.82,2.8
7,-109.452,35.7189,2049,2011-12,27.87,-2.5
7,-109.452,35.7189,2049,2012-01,4.57,-0.9
7,-109.452,35.7189,2049,2012-02,11.08,-0.1
7,-109.452,35.7189,2049,2012-03,5.49,4.4
7,-109.452,35.7189,2049,2012-04,1.78,10.1
7,-109.452,35.7189,2049,2012-05,0,14.6
7,-109.452,35.7189,2049,2012-06,4.36,20.3
7,-109.452,35.7189,2049,2012-07,53.56,22.1
7,-109.452,35.7189,2049,2012-08,26.8,21.7
7,-109.452,35.7189,2049,2012-09,15.72,17.6
7,-109.452,35.7189,2049,2012-10,0.37,11.2
7,-109.452,35.7189,2049,2012-11,12.62,6
7,-109.452,35.7189,2049,2012-12,29.16,-1.4
7,-109.452,35.7189,2049,2013-01,20.23,-7
7,-109.452,35.7189,2049,2013-02,6.05,-1
7,-109.452,35.7189,2049,2013-03,1.64,4.9
7,-109.452,35.7189,2049,2013-04,2.48,7.9
7,-109.452,35.7189,2049,2013-05,0.02,12.7
7,-109.452,35.7189,2049,2013-06,0,20.3
7,-109.452,35.7189,2049,2013-07,27.25,22.5
7,-109.452,35.7189,2049,2013-08,46.81,20.3
7,-109.452,35.7189,2049,2013-09,46.61,17.2
7,-109.452,35.7189,2049,2013-10,4.56,8.1
7,-109.452,35.7189,2049,2013-11,36.64,4
7,-109.452,35.7189,2049,2013-12,1.88,-2.5
7,-109.452,35.7189,2049,2014-01,0,-0.3
7,-109.452,35.7189,2049,2014-02,0,2.6
7,-109.452,35.7189,2049,2014-03,25.8,4.9
7,-109.452,35.7189,2049,2014-04,2.95,8.3
7,-109.452,35.7189,2049,2014-05,0.57,12.3
7,-109.452,35.7189,2049,2014-06,0,18.8
7,-109.452,35.7189,2049,2014-07,30.28,22.6
7,-109.452,35.7189,2049,2014-08,28.46,19.1
7,-109.452,35.7189,2049,2014-09,37.48,18.4
7,-109.452,35.7189,2049,2014-10,4.93,12
7,-109.452,35.7189,2049,2014-11,0,4.1
7,-109.452,35.7189,2049,2014-12,32.93,0.3
7,-109.452,35.7189,2049,2015-01,43.75,-0.1
7,-109.452,35.7189,2049,2015-02,20.55,3.3
7,-109.452,35.7189,2049,2015-03,15.35,6.6
7,-109.452,35.7189,2049,2015-04,18.39,7.7
7,-109.452,35.7189,2049,2015-05,33.48,11.1
7,-109.452,35.7189,2049,2015-06,29.37,19.4
7,-109.452,35.7189,2049,2015-07,49.95,20.4
7,-109.452,35.7189,2049,2015-08,51.62,20.5
7,-109.452,35.7189,2049,2015-09,9.15,17.2
7,-109.452,35.7189,2049,2015-10,36.91,11.6
7,-109.452,35.7189,2049,2015-11,16.42,2.9
7,-109.452,35.7189,2049,2015-12,23.57,-2.1
7,-109.452,35.7189,2049,2016-01,11.4,-2.4
7,-109.452,35.7189,2049,2016-02,2.9,3.2
7,-109.452,35.7189,2049,2016-03,0,5.5
7,-109.452,35.7189,2049,2016-04,24.85,7.6
7,-109.452,35.7189,2049,2016-05,18.66,11.8
7,-109.452,35.7189,2049,2016-06,0,20.6
7,-109.452,35.7189,2049,2016-07,29.25,22.2
7,-109.452,35.7189,2049,2016-08,56.79,18.9
7,-109.452,35.7189,2049,2016-09,23.43,15.9
7,-109.452,35.7189,2049,2016-10,11.52,12.2
7,-109.452,35.7189,2049,2016-11,25.84,5.7
7,-109.452,35.7189,2049,2016-12,37.92,0.2
7,-109.452,35.7189,2049,2017-01,35.39,-0.4
7,-109.452,35.7189,2049,2017-02,20.13,3.7
7,-109.452,35.7189,2049,2017-03,16.94,6.7
7,-109.452,35.7189,2049,2017-04,20.7,7.9
7,-109.452,35.7189,2049,2017-05,18.43,11.8
7,-109.452,35.7189,2049,2017-06,0.54,20.3
7,-109.452,35.7189,2049,2017-07,46.89,21.9
7,-109.452,35.7189,2049,2017-08,21.63,19.8
7,-109.452,35.7189,2049,2017-09,20.27,16.4
7,-109.452,35.7189,2049,2017-10,1.34,10.5
7,-109.452,35.7189,2049,2017-11,0.57,7.3
7,-109.452,35.7189,2049,2017-12,0,0.4
7,-109.452,35.7189,2049,2018-01,11.01,0.2
7,-109.452,35.7189,2049,2018-02,13.2,1.5
7,-109.452,35.7189,2049,2018-03,13.6,4.2
7,-109.452,35.7189,2049,2018-04,0.93,9.7
7,-109.452,35.7189,2049,2018-05,4.03,14
7,-109.452,35.7189,2049,2018-06,9.29,20.1
7,-109.452,35.7189,2049,2018-07,42.48,22.4
7,-109.452,35.7189,2049,2018-08,25.67,20.9
7,-109.452,35.7189,2049,2018-09,20.31,17.5
7,-109.452,35.7189,2049,2018-10,49.65,9.6
7,-109.452,35.7189,2049,2018-11,3.41,1.9
7,-109.452,35.7189,2049,2018-12,14.34,-1.4
7,-109.452,35.7189,2049,2019-01,26.52,-2.8
7,-109.452,35.7189,2049,2019-02,46.22,-1.3
7,-109.452,35.7189,2049,2019-03,30.91,5.1
7,-109.452,35.7189,2049,2019-04,5.24,8.5
7,-109.452,35.7189,2049,2019-05,29.86,9.7
7,-109.452,35.7189,2049,2019-06,1.26,17.7
7,-109.452,35.7189,2049,2019-07,12.71,21.6
7,-109.452,35.7189,2049,2019-08,18.84,21.2
7,-109.452,35.7189,2049,2019-09,33.8,17.2
7,-109.452,35.7189,2049,2019-10,2.24,8.2
7,-109.452,35.7189,2049,2019-11,30.29,3.8
7,-109.452,35.7189,2049,2019-12,32.02,-1.2
7,-109.452,35.7189,2049,2020-01,23.76,-1.4
7,-109.452,35.7189,2049,2020-02,18.56,1
7,-109.452,35.7189,2049,2020-03,22.69,5.6
7,-109.452,35.7189,2049,2020-04,13.41,8.2
7,-109.452,35.7189,2049,2020-05,1.29,14.3
7,-109.452,35.7189,2049,2020-06,0.32,19.5
7,-109.452,35.7189,2049,2020-07,24.46,21.6
7,-109.452,35.7189,2049,2020-08,10.97,22.5
7,-109.452,35.7189,2049,2020-09,2.99,16.4
7,-109.452,35.7189,2049,2020-10,11.2,10.6
7,-109.452,35.7189,2049,2020-11,9.13,4.9
7,-109.452,35.7189,2049,2020-12,7.84,-3.1
,,,,,,
8,-107.99,36.658,1694,2006-01,10.33,1
8,-107.99,36.658,1694,2006-02,1.13,1.8
8,-107.99,36.658,1694,2006-03,23.68,6.2
8,-107.99,36.658,1694,2006-04,11.46,13.7
8,-107.99,36.658,1694,2006-05,1.48,18.2
8,-107.99,36.658,1694,2006-06,3.52,22.7
8,-107.99,36.658,1694,2006-07,32.37,25.4
8,-107.99,36.658,1694,2006-08,16.15,22.5
8,-107.99,36.658,1694,2006-09,37.73,16.6
8,-107.99,36.658,1694,2006-10,65.36,12.1
8,-107.99,36.658,1694,2006-11,0.6,6.4
8,-107.99,36.658,1694,2006-12,17.29,-0.4
8,-107.99,36.658,1694,2007-01,15.38,-2.2
8,-107.99,36.658,1694,2007-02,17.06,3.3
8,-107.99,36.658,1694,2007-03,24.32,8
8,-107.99,36.658,1694,2007-04,14.6,11.3
8,-107.99,36.658,1694,2007-05,35.17,16.5
8,-107.99,36.658,1694,2007-06,1.27,22.6
8,-107.99,36.658,1694,2007-07,21.47,25.1
8,-107.99,36.658,1694,2007-08,26.99,24.6
8,-107.99,36.658,1694,2007-09,18.91,20
8,-107.99,36.658,1694,2007-10,8.97,11.6
8,-107.99,36.658,1694,2007-11,3.43,6.7
8,-107.99,36.658,1694,2007-12,36.86,-0.6
8,-107.99,36.658,1694,2008-01,46.99,-3.3
8,-107.99,36.658,1694,2008-02,16.87,0.8
8,-107.99,36.658,1694,2008-03,0,5.6
8,-107.99,36.658,1694,2008-04,6.54,9
8,-107.99,36.658,1694,2008-05,0.05,14.1
8,-107.99,36.658,1694,2008-06,0.89,21.4
8,-107.99,36.658,1694,2008-07,32.2,24.6
8,-107.99,36.658,1694,2008-08,30.51,24
8,-107.99,36.658,1694,2008-09,12.42,19.4
8,-107.99,36.658,1694,2008-10,17.19,12.6
8,-107.99,36.658,1694,2008-11,16.11,5.8
8,-107.99,36.658,1694,2008-12,27.46,-0.2
8,-107.99,36.658,1694,2009-01,8.09,0.1
8,-107.99,36.658,1694,2009-02,10.03,3.8
8,-107.99,36.658,1694,2009-03,10.9,7.4
8,-107.99,36.658,1694,2009-04,13.05,10.1
8,-107.99,36.658,1694,2009-05,39.4,18.3
8,-107.99,36.658,1694,2009-06,14.09,19.9
8,-107.99,36.658,1694,2009-07,4.6,26
8,-107.99,36.658,1694,2009-08,5.71,23.7
8,-107.99,36.658,1694,2009-09,11.98,19
8,-107.99,36.658,1694,2009-10,21.37,10
8,-107.99,36.658,1694,2009-11,8.39,5.9
8,-107.99,36.658,1694,2009-12,11.43,-3.1
8,-107.99,36.658,1694,2010-01,45.57,-3.2
8,-107.99,36.658,1694,2010-02,22.7,0.8
8,-107.99,36.658,1694,2010-03,18.27,5.4
8,-107.99,36.658,1694,2010-04,24.04,11.2
8,-107.99,36.658,1694,2010-05,1.06,14.7
8,-107.99,36.658,1694,2010-06,0.56,22.3
8,-107.99,36.658,1694,2010-07,27.53,25.2
8,-107.99,36.658,1694,2010-08,30.64,23.4
8,-107.99,36.658,1694,2010-09,34.88,19.9
8,-107.99,36.658,1694,2010-10,23.13,13.7
8,-107.99,36.658,1694,2010-11,4.24,4.2
8,-107.99,36.658,1694,2010-12,28.16,3.4
8,-107.99,36.658,1694,2011-01,0.13,-3.6
8,-107.99,36.658,1694,2011-02,4.32,1.4
8,-107.99,36.658,1694,2011-03,5.42,7.5
8,-107.99,36.658,1694,2011-04,29.05,11.2
8,-107.99,36.658,1694,2011-05,16.39,14.4
8,-107.99,36.658,1694,2011-06,0,22.4
8,-107.99,36.658,1694,2011-07,15.65,25.5
8,-107.99,36.658,1694,2011-08,3.17,25.8
8,-107.99,36.658,1694,2011-09,26.79,19
8,-107.99,36.658,1694,2011-10,43.48,11.5
8,-107.99,36.658,1694,2011-11,18.88,4.5
8,-107.99,36.658,1694,2011-12,10.41,-0.6
8,-107.99,36.658,1694,2012-01,6.5,-0.8
8,-107.99,36.658,1694,2012-02,13.57,2.5
8,-107.99,36.658,1694,2012-03,9.5,7.2
8,-107.99,36.658,1694,2012-04,1.98,12.2
8,-107.99,36.658,1694,2012-05,3.37,17.5
8,-107.99,36.658,1694,2012-06,1.23,23.8
8,-107.99,36.658,1694,2012-07,33.43,25.2
8,-107.99,36.658,1694,2012-08,9.49,24.7
8,-107.99,36.658,1694,2012-09,18.92,19.9
8,-107.99,36.658,1694,2012-10,0.94,12.7
8,-107.99,36.658,1694,2012-11,10.09,6.9
8,-107.99,36.658,1694,2012-12,25.08,0.5
8,-107.99,36.658,1694,2013-01,28.14,-3.9
8,-107.99,36.658,1694,2013-02,2.48,0.6
8,-107.99,36.658,1694,2013-03,5.18,7.2
8,-107.99,36.658,1694,2013-04,22.87,11.1
8,-107.99,36.658,1694,2013-05,5.32,16.3
8,-107.99,36.658,1694,2013-06,0,23.3
8,-107.99,36.658,1694,2013-07,37.33,25.7
8,-107.99,36.658,1694,2013-08,28.08,23.8
8,-107.99,36.658,1694,2013-09,38.01,20.8
8,-107.99,36.658,1694,2013-10,8.54,11.5
8,-107.99,36.658,1694,2013-11,18.44,5.2
8,-107.99,36.658,1694,2013-12,4.17,-1.9
8,-107.99,36.658,1694,2014-01,0,0.5
8,-107.99,36.658,1694,2014-02,7.7,4.4
8,-107.99,36.658,1694,2014-03,20.17,7.2
8,-107.99,36.658,1694,2014-04,4.47,11
8,-107.99,36.658,1694,2014-05,10.9,16.2
8,-107.99,36.658,1694,2014-06,0,22
8,-107.99,36.658,1694,2014-07,29.24,26.6
8,-107.99,36.658,1694,2014-08,31.62,23.2
8,-107.99,36.658,1694,2014-09,38.58,21.2
8,-107.99,36.658,1694,2014-10,12.73,13.7
8,-107.99,36.658,1694,2014-11,2.42,5.6
8,-107.99,36.658,1694,2014-12,33.23,1.8
8,-107.99,36.658,1694,2015-01,33.18,0.6
8,-107.99,36.658,1694,2015-02,23.44,5
8,-107.99,36.658,1694,2015-03,7.99,9.4
8,-107.99,36.658,1694,2015-04,12.19,11.4
8,-107.99,36.658,1694,2015-05,42.21,14.7
8,-107.99,36.658,1694,2015-06,40.36,23
8,-107.99,36.658,1694,2015-07,23.15,24.3
8,-107.99,36.658,1694,2015-08,46.5,24.5
8,-107.99,36.658,1694,2015-09,23.59,21.3
8,-107.99,36.658,1694,2015-10,23.36,15
8,-107.99,36.658,1694,2015-11,17.5,5
8,-107.99,36.658,1694,2015-12,14.4,-0.7
8,-107.99,36.658,1694,2016-01,23.58,-1.7
8,-107.99,36.658,1694,2016-02,4.94,4.1
8,-107.99,36.658,1694,2016-03,0,7.9
8,-107.99,36.658,1694,2016-04,11.33,10.8
8,-107.99,36.658,1694,2016-05,21.38,15.2
8,-107.99,36.658,1694,2016-06,1.17,25.3
8,-107.99,36.658,1694,2016-07,17.68,26.4
8,-107.99,36.658,1694,2016-08,44.08,22.6
8,-107.99,36.658,1694,2016-09,19.68,19.4
8,-107.99,36.658,1694,2016-10,4.99,15
8,-107.99,36.658,1694,2016-11,40.3,7.9
8,-107.99,36.658,1694,2016-12,48.6,1.5
8,-107.99,36.658,1694,2017-01,33.14,0.9
8,-107.99,36.658,1694,2017-02,24.28,5.7
8,-107.99,36.658,1694,2017-03,6.46,8.8
8,-107.99,36.658,1694,2017-04,35.76,10.2
8,-107.99,36.658,1694,2017-05,22.58,15.6
8,-107.99,36.658,1694,2017-06,0,24
8,-107.99,36.658,1694,2017-07,33.12,25.7
8,-107.99,36.658,1694,2017-08,5.19,23.7
8,-107.99,36.658,1694,2017-09,55.04,20.9
8,-107.99,36.658,1694,2017-10,4.91,13.3
8,-107.99,36.658,1694,2017-11,0.76,8.2
8,-107.99,36.658,1694,2017-12,0,1.4
8,-107.99,36.658,1694,2018-01,0.78,2
8,-107.99,36.658,1694,2018-02,0.41,3.5
8,-107.99,36.658,1694,2018-03,2.2,7.5
8,-107.99,36.658,1694,2018-04,5.59,13.7
8,-107.99,36.658,1694,2018-05,9.02,17.5
8,-107.99,36.658,1694,2018-06,7.56,22.7
8,-107.99,36.658,1694,2018-07,15.59,26.7
8,-107.99,36.658,1694,2018-08,0,24.8
8,-107.99,36.658,1694,2018-09,4.03,20.9
8,-107.99,36.658,1694,2018-10,18.31,12.5
8,-107.99,36.658,1694,2018-11,0.95,3.3
8,-107.99,36.658,1694,2018-12,12.68,0.2
8,-107.99,36.658,1694,2019-01,21.62,-0.8
8,-107.99,36.658,1694,2019-02,30.35,0.4
8,-107.99,36.658,1694,2019-03,40.08,7.9
8,-107.99,36.658,1694,2019-04,9.14,12.4
8,-107.99,36.658,1694,2019-05,34.1,13.4
8,-107.99,36.658,1694,2019-06,9.55,21
8,-107.99,36.658,1694,2019-07,3.7,25.3
8,-107.99,36.658,1694,2019-08,0.56,24.6
8,-107.99,36.658,1694,2019-09,12.98,20.5
8,-107.99,36.658,1694,2019-10,1.23,10.2
8,-107.99,36.658,1694,2019-11,19.84,4.9
8,-107.99,36.658,1694,2019-12,16.64,0.6
8,-107.99,36.658,1694,2020-01,14.81,0.3
8,-107.99,36.658,1694,2020-02,10.65,1.9
8,-107.99,36.658,1694,2020-03,18.57,7.3
8,-107.99,36.658,1694,2020-04,0,11
8,-107.99,36.658,1694,2020-05,0.18,17.7
8,-107.99,36.658,1694,2020-06,0.73,22.5
8,-107.99,36.658,1694,2020-07,35.28,24.7
8,-107.99,36.658,1694,2020-08,0,26.5
8,-107.99,36.658,1694,2020-09,10.58,19.6
8,-107.99,36.658,1694,2020-10,6.03,12.8
8,-107.99,36.658,1694,2020-11,5.74,6.5
8,-107.99,36.658,1694,2020-12,3.55,-1.8
,,,,,,
9,-111.8193,33.9331,1187,2006-01,0,9.2
9,-111.8193,33.9331,1187,2006-02,0,10.6
9,-111.8193,33.9331,1187,2006-03,40.43,10.1
9,-111.8193,33.9331,1187,2006-04,2.91,15.3
9,-111.8193,33.9331,1187,2006-05,3.1,22.4
9,-111.8193,33.9331,1187,2006-06,3.68,27.7
9,-111.8193,33.9331,1187,2006-07,44.72,29
9,-111.8193,33.9331,1187,2006-08,29.6,26.9
9,-111.8193,33.9331,1187,2006-09,55.14,22.8
9,-111.8193,33.9331,1187,2006-10,42.3,17.8
9,-111.8193,33.9331,1187,2006-11,0,13.9
9,-111.8193,33.9331,1187,2006-12,12.84,7.5
9,-111.8193,33.9331,1187,2007-01,43.61,6.1
9,-111.8193,33.9331,1187,2007-02,23.31,9.4
9,-111.8193,33.9331,1187,2007-03,24.75,13.8
9,-111.8193,33.9331,1187,2007-04,5.36,15.7
9,-111.8193,33.9331,1187,2007-05,0,21.5
9,-111.8193,33.9331,1187,2007-06,0,26.5
9,-111.8193,33.9331,1187,2007-07,32.5,28.6
9,-111.8193,33.9331,1187,2007-08,35.62,28.6
9,-111.8193,33.9331,1187,2007-09,21.06,25.2
9,-111.8193,33.9331,1187,2007-10,0,19.7
9,-111.8193,33.9331,1187,2007-11,0,15.8
9,-111.8193,33.9331,1187,2007-12,129.4,6.4
9,-111.8193,33.9331,1187,2008-01,100.77,6.4
9,-111.8193,33.9331,1187,2008-02,51.89,8.4
9,-111.8193,33.9331,1187,2008-03,0,12.5
9,-111.8193,33.9331,1187,2008-04,0,15.9
9,-111.8193,33.9331,1187,2008-05,10.52,18.2
9,-111.8193,33.9331,1187,2008-06,0,26.6
9,-111.8193,33.9331,1187,2008-07,41.46,27.9
9,-111.8193,33.9331,1187,2008-08,76.38,27.5
9,-111.8193,33.9331,1187,2008-09,13.64,24.9
9,-111.8193,33.9331,1187,2008-10,0,20
9,-111.8193,33.9331,1187,2008-11,21.88,14.2
9,-111.8193,33.9331,1187,2008-12,81.02,7.9
9,-111.8193,33.9331,1187,2009-01,11.14,9.7
9,-111.8193,33.9331,1187,2009-02,81.75,9.3
9,-111.8193,33.9331,1187,2009-03,1.74,12.6
9,-111.8193,33.9331,1187,2009-04,21.11,15
9,-111.8193,33.9331,1187,2009-05,18.98,22.5
9,-111.8193,33.9331,1187,2009-06,0,24.2
